,Unnamed: 0,GlobalID,Detection Date,Notes,Lab Status,Lab Comments,Submission Date,Latitude,Longitude,lenth,note emotion,lab emotion,color,bee lenth,CNNpossibility,Season
3968,3968,{E35D347F-52DA-4FEA-AC50-E1B7A3BBE33B},2020-07-10 00:00:00,Single. On rocks. Slow moving.,0,"Sphex ichneumoneus, the golden digger wasp.",2020-07-10,47.444349,-122.33942,0.114624505928854,0.075831552877683,0.148343968403744,0,0,0.557610809803009,7
3969,3969,{E3759678-66BD-4DE5-9BD3-32063869C751},2020-08-03 00:00:00,Our son was helping our neighbor with yard work when he heard this bee.  Sorry its decapitated but both pieces are in the picture.,0,Thanks for the submission. That is a female horntail sawfly. Please don't kill them.,2020-08-03,47.48141,-122.120256,0.509881422924901,0.468407795712118,0.152520179581731,0,0,0.7878450751304626,8
3970,3970,{E377A72B-3AFE-4394-9C4D-96671F7AD570},2020-07-23 00:00:00,It was unlike anything I had seen before. It looked to be 1 1/4” or longer. And it was incredibly fat.,0,Thanks for the submission. That is a Cicada killer. ,2020-08-02,47.41494,-120.30522,0.399209486166008,0.342456843004707,0.0870834217706304,1,1,0.5400433540344238,8
3971,3971,{E3904FA3-1AD3-4F39-82C3-78B40D543646},2020-09-10 00:00:00,In spider web dead (hopefully),0,"Thanks for the submission. That is a wood wasp, or horntail sawfly.",2020-09-10,48.936408,-122.140976,0.114624505928854,0.0565965405938494,0.198370571683724,0,0,0.7726442813873291,9
3972,3972,{E39F2873-16E9-4008-B0E7-6B975B56B339},2020-08-11 00:00:00,big and fast,0,Thanks for the submission. That is a horntail sawfly.,2020-08-11,47.280213,-122.482444,0.0434782608695652,0.0311825572602682,0.14342587082263,0,1,0.6826093792915344,8
3975,3975,{E3C77A6C-8557-4CE0-AE46-EA14D63AC2BF},2020-04-10 00:00:00,"Very large wasp that landed on my window ledge, see picture.  I did not know at the time to look for an orange face, I don't know what the face color was.  The window ledge is about 3 inches",0,"Polistes sp., a paper wasp.",2020-04-13,47.665515,-122.33873,0.74703557312253,0.387740627281756,0.0605509982055071,0,1,0.2000000029802322,4
3977,3977,{E3F686B3-D5DC-4070-88D4-E67203D25ED1},2020-08-29 00:00:00,"I saw 2 hornets in Marysville, Wa. and noticed their size. I was able to catch one. It is in a ziplock bag in my posession.",0,Thanks for the submission. That is the great golden digger wasp.,2020-09-25,48.056437,-122.175845,0.482213438735178,0.428625796814251,0.140434705265311,0,0,0.6099822521209717,9
3978,3978,{E435536E-F71E-4F81-82DB-D8EAE21B75A4},2020-08-19 00:00:00,This is the second time I've seen one in this particular spot on our property. It is disturbingly large.,0,Thanks for the submission. That is a Golden digger wasp.,2020-08-19,47.180678,-120.96441,0.407114624505929,0.235331534784829,0.141926097101852,0,0,0.5916760563850403,8
3982,3982,{E4441F0E-02AC-48FA-9BA6-47A656EFEA9B},2020-09-20 00:00:00,I was moving my lawn when it flew at me I was able to catch it here is a pic,0,"Thanks for the submission. That is a horntail sawfly, otherwise known as a wood wasp in the Urocerus genus.",2020-09-20,47.018177,-122.761756,0.296442687747036,0.284165852768783,0.0623911716844709,0,0,0.7222028970718384,9
3983,3983,{E45CBB8D-93E3-40F7-B687-A487316A9FC1},2020-07-22 00:00:00,"Renton,WA",0,Thanks for submitting. That's a female horntail sawfly.,2020-07-30,47.499503,-122.120787,0.0316205533596838,0.0046310851035875,0.201781272848877,0,0,0.7015976905822754,7
3984,3984,{E45E2933-8196-4691-876B-8204CC3A7AAB},2020-08-01 00:00:00, ,0,Thanks for the submission. That is a female horntail sawfly.,2020-08-01,47.23011,-122.137652,0.0,0.0,0.0686966278308031,0,0,0.5736414194107056,8
3986,3986,{E489798C-A0E5-4658-8264-63C64BAEF0A4},2020-07-31 00:00:00,Very large Hornet emerging from ground hive.  Making audible noises.  Seen flying last week.,0,Thanks for the submission. That is a Golden digger wasp. ,2020-07-31,47.661792,-122.363053,0.359683794466403,0.119081064347416,0.0800406405497572,0,0,0.6783177256584167,7
3987,3987,{E4957AF1-2D8B-432E-9CC1-E4107AD38D75},2020-06-17 00:00:00,We saw a nest and decided to spray it and one wasp came out and was about 2 inches long but flew off. Sending a pic of the nest.,0,"This looks like a yellow jackeet nest, not an Asian giant hornet nest. They nest in the ground.",2020-06-17,48.452302,-122.233709,0.50197628458498,0.450436814745725,0.302159048139369,0,1,0.5484635829925537,6
3989,3989,{E4A13DF0-DD61-4F89-ADFD-AA426E1AEE4F},2020-08-25 00:00:00,They are very large & very dizzy.  They look like large bumblebees as they are pretty fat,0,Thanks for the submission. That looks a lot like a bumble bee.,2020-08-25,47.812775,-116.87845,0.347826086956522,0.312310201165494,0.199633675155551,0,0,0.5219027996063232,8
3994,3994,{E5034C05-6F2F-4D04-9D90-897EC06F0D4F},2020-06-05 00:00:00,After looking at your site this might be a bald face hornet but I'm sending a picture just in case.,0,You are correct. Bald faced hornet.,2020-06-05,46.66113,-122.96692,0.387351778656127,0.236964932781978,0.122627015780699,0,0,0.4592594504356384,6
3995,3995,{E51E5C1B-56EA-4B5B-8133-C5B2BD11BA30},2020-07-05 00:00:00,Accidentally flew into the car window. Found it under husband bottom on seat. r,0,"That is really hard to identify, but it definitely is not the Asian giant hornet.",2020-07-05,47.43609,-120.28102,0.308300395256917,0.136140993107257,0.326380281203053,0,0,0.6149144768714905,7
4000,4000,{E59F9A97-7530-436E-B725-AE029193AA37},2020-08-22 00:00:00,Not sure what this is.,0,Thanks for the submission. That is a female Urocerus sp. sawfly. She lays her eggs in trees.,2020-08-22,47.180943,-120.85422,0.08300395256917,0.0738996980930382,0.137387382626157,0,0,0.7482432126998901,8
4002,4002,{E5B789C5-60F4-46A9-A30F-AE4D1B86DFC2},2020-09-27 00:00:00,"9/27/20 On our front porch  840 NE 58th St, Seattle, WA",0,Thanks for the submission. That is a bald faced hornet.,2020-09-27,47.670854,-122.318341,0.213438735177866,0.0206598726521766,0.225154576894927,0,0,0.6183642745018005,9
4004,4004,{E5D98333-DAC9-4890-BF6D-3D57A23E5033},2020-09-15 00:00:00,This is the second sighting in two days. We killed this one.,0,Thanks for the submission. That is a great golden digger wasp.,2020-09-15,47.389967,-122.221749,0.233201581027668,0.0502618876287939,0.194433781999674,0,0,0.7432764172554016,9
4007,4007,{E5DFEC22-FCF7-494D-8303-D9722EE0BA79},2020-09-19 00:00:00,"Saw this on our driveway, squished it (but not enough to kill it), then trapped it in a candle.  It's about 1.5 inches long.",0,"Thanks for the submission. That is a wood wasp, or horntail sawfly.",2020-09-19,48.904441,-122.750597,0.486166007905138,0.277099053061263,0.146503617444013,0,1,0.6300100088119507,9
4008,4008,{E5F506BC-96A0-4748-B8D1-72C9ABA3C6B4},2020-09-03 00:00:00,"Found on our porch. It’s falling apart and looks very emaciated. Can’t see in the photo, but it has a stinger. It also has an antenna that has fallen off.",0,Thanks for the submission. That looks like a very dead moth.,2020-09-03,48.960943,-122.420573,0.604743083003953,0.361804845694062,0.235164519166259,0,0,0.7658882737159729,9
4010,4010,{E6436F5F-F246-44F3-AE06-81A79472201E},2020-07-29 00:00:00,Working in the back area of my yard nd saw it on the ground.,0,"Thanks for the submission. It is really hard to tell, but it is either a yellow jacket or a moth that mimics a hornet. The coloring does not match the Asian giant hornet.",2020-08-03,47.15096,-122.082851,0.233201581027668,0.170223824667225,0.57899377791942,0,0,0.3399257361888885,8
4017,4017,{E6927CDD-7F97-4C10-9EBD-CE7E24743E1E},2020-10-01 00:00:00,Found in hole in parking strip at Pine and 36TH Ave,0,Thanks for the submission. That is the great golden digger wasp.,2020-10-01,47.615254,-122.287384,0.197628458498024,0.0129899505989042,0.179252975134596,0,0,0.5466346144676208,10
4018,4018,{E6940A5F-4E2D-455A-B736-D196CBB64B87},2020-09-11 00:00:00,Killed it,0,Thanks for the submission. That is a horntail sawfly.,2020-09-11,48.75235,-122.47122,0.0316205533596838,0.0126156292164964,0.0527998843671061,0,0,0.6101166605949402,9
4021,4021,{E69E253F-E39D-49D0-97A4-334A1102FA70},2020-05-08 00:00:00,This was caught by my Ring doorbell.,0,"Thanks for the submission. That is hard to tell for sure, but it is a yellowjacket. Your county is Negative for Asian giant hornet.",2020-09-25,47.59716,-122.618465,0.138339920948617,0.121440960439098,0.198070269286988,0,0,0.5462080836296082,9
4022,4022,{E6A62AB7-0C3A-497B-9742-F3C58E968F34},2018-04-22 00:00:00,Stop video at 14 seconds! Did a looping fly by multiple times and made a distinct sound,0,That's a hummingbird.,2020-06-19,48.835478,-122.462557,0.339920948616601,0.28018547999709,0.0091928124623823,0,0,0.575819705040699,6
4025,4025,{E6E15B92-AE3F-46F8-B74B-B595DB9797FA},2020-09-26 00:00:00, ,0,Thanks for the submission. You've got a yellowjacket and possibly a decapitated Cicada killer.,2020-09-28,45.65224,-122.534257,0.0,0.0,0.381085752242375,0,0,0.5913110375404358,9
4026,4026,{E6E2879F-BB54-4A57-BEAF-6144F553F49A},2020-09-06 00:00:00, ,0,Thanks for the submission. That is the great golden digger wasp.,2020-09-06,47.587281,-122.377808,0.0,0.0,0.0181474524102472,0,0,0.6601679921150208,9
4031,4031,{E7229B69-FDA5-4F75-B25C-57C56082B61E},2020-08-28 00:00:00,contractor working at my house reported sighting and provided picture - we aren't sure if it is a murder hornet but wanted to report it just in case,0,"Thanks for the submission. That is a wood wasp, or horntail sawfly.",2020-08-28,48.061731,-122.126827,0.58102766798419,0.397028706314855,0.118409641152194,0,0,0.5894269347190857,8
4035,4035,{E784E7D7-EC6F-4EE2-BE20-1768EAA2F34A},2020-07-22 00:00:00,"I was seated in my front yard and something big flew close to me that got my attention. It landed on a leaf right there in front of my eyes. It was a huge wasp which was nor a simple one, it was the Asian Hornet. The picture I took is not helpful as I ha",0,"Cicada killer. Also, your county is currently Negative for Asian giant hornet. ",2020-07-23,47.40703,-120.31743,1.0,0.736949771888466,0.235276634858924,0,1,0.6858874559402466,7
4036,4036,{E78712BF-7A0B-4A23-A2E3-1CADE5C25D62},2020-08-25 00:00:00,Appeared to be seeking pollen/nectar from succulent blossoms.,0,Thanks for the submission. That is the beneficial great golden digger wasp!,2020-08-25,47.185323,-122.272677,0.237154150197628,0.200392792584264,0.268301711063994,1,0,0.2755608856678009,8
4038,4038,{E7AEF411-4956-4E21-B997-624C3AFD6A3C},2020-07-06 00:00:00,I HAVE THE HORNET IF WANTED,0,Western cicada killer. ,2020-07-06,47.487069,-120.40347,0.102766798418972,0.0836191277580136,0.0514397506869556,0,0,0.3926208913326263,7
4040,4040,{E7CCCD60-B981-43F0-A125-180146FFF207},2020-07-16 00:00:00,I know it does not have an orange head but it’s bigger than usual so I wanted to make sure.,0,This is a bee or wasp-mimicking beetle:  ,2020-07-17,48.599451,-123.111312,0.355731225296443,0.119576946794673,0.0410585777083943,0,1,0.395026683807373,7
4042,4042,{E7E3983B-90FA-4BC9-BC17-59048CEE370A},2020-07-30 00:00:00,"Black and yellow/orange, 1/2 inch stinger, very aggressive",0,Thanks for submitting. That's a female horntail sawfly.,2020-07-30,47.171597,-122.584641,0.225296442687747,0.0170729960569122,0.0797302252294058,1,1,0.6329144835472107,7
4043,4043,{E7F475AB-0E66-42B3-95F0-4D629A666DFE},2020-09-02 00:00:00,I haven't seen a bug like this before - its wings were long and golden.  It sort of looked like a cross between a wasp and a cricket and I didn't think we had cicada killers here.,0,Thanks for the submission. That is the beneficial great golden digger wasp.,2020-09-02,47.554545,-122.316395,0.703557312252964,0.489599660350622,0.317272201644392,0,1,0.4919100403785705,9
4045,4045,{E834B77E-BF3E-47E5-A897-A0ECB19EF279},2020-07-05 00:00:00,Pic attached bad view,0,"That pic is hard to see, but it is definitely not an Asian giant hornet.  You could have a sawfly there. Check this out:  ",2020-07-06,46.995183,-124.162988,0.0790513833992095,0.0763359077351623,0.164907826616907,0,0,0.6494786739349365,7
4046,4046,{E834D9DF-C559-40A8-9BC9-C2662865996C},2020-09-11 00:00:00,"I saw this when going out to water the plants this morning. The insect was well over an inch, maybe 2 inches long. It was on some of the flowers in the garden. I manged to get one picture of it before it flew away. After looking at the pictures above and",0,Thanks for the submission. That is the beneficial great golden digger wasp.,2020-09-11,47.571338,-122.609472,1.0,0.840727711958801,0.241457341660473,0,1,0.5799139142036438,9
4049,4049,{E871A928-13C0-4B68-974A-3A3BFEC2D00D},2020-09-08 00:00:00,"Bigger and more orange than other bees I've seen. It was at Fred Meyer in Bremerton, WA.",0,Thanks for the submission. That is the great golden digger wasp.,2020-10-08,47.608876,-122.62871,0.343873517786561,0.171103773808545,0.262805342875423,1,0,0.4200099110603332,10
4051,4051,{E87A8326-DD1C-40D5-A314-C211227FFA3F},2020-08-11 00:00:00,"It had an orangey yellow head, Striped/mottled yellow orange abdomen, was about 2 inches in length, thick through the whole length, there were two, they were burrowing into the sand. Did NOT look like a sand wasp. I couldn’t get close enough to get a p",0,Thanks for the submission That is a great golden digger wasp.,2020-08-29,47.559542,-122.064989,0.992094861660079,0.0879317013705439,0.149057832208999,1,1,0.6692144274711609,8
4052,4052,{E89328AE-201A-4F74-A766-609EB8C51DCF},2020-09-18 00:00:00,1.5 in to 2 in long,0,"Thanks for the submission. That is a horntail sawfly, otherwise known as a wood wasp in the Urocerus genus.",2020-09-18,47.001914,-122.794889,0.0711462450592885,0.002086476491905,0.102936627048919,0,1,0.5492410063743591,9
4053,4053,{E89BF684-9BB2-4CDD-923A-0E2DDF1969C6},2020-07-06 00:00:00, ,0,That's a sawfly. You can learn more here:  ,2020-07-06,47.864698,-122.199884,0.0,0.0,0.137634587344203,0,0,0.7070116400718689,7
4056,4056,{E8FBFBE4-B2EA-49EB-A209-FCE0A7D35871},2020-08-09 00:00:00,It is now dead. Held in jar,0,Thanks for the submission. That was a female Siricid sawfly. Please don't kill them.,2020-08-09,47.227802,-122.200413,0.102766798418972,0.0128946214169667,0.151788421968871,0,0,0.7566906809806824,8
4058,4058,{E93BDD49-5F57-4285-925D-5B197CA350CA},2020-10-16 00:00:00,"Not quite 2 inches but looked over an inch-photo quality doesn’t show size because it flew away before I take a good pic, for reference the other item in the photo is about an inch long and closer to camera",0,"Thanks for the submission. It is really hard to tell, but it looks like a beetle, or bee mimic fly.",2020-10-16,48.748041,-122.450246,0.810276679841897,0.0325623855109482,0.214548186053934,0,1,0.7729321718215942,10
4060,4060,{E96CC1EA-CD20-4D7C-B86C-D81912C5D858},2020-07-17 00:00:00,Unusual buzzing heard; it was located in corner of sun porch in rural farm house.  It was about 1and 1/4 inch long.,0,Looks like a Golden digger wasp. ,2020-07-17,47.326548,-119.595877,0.450592885375494,0.241768891382284,0.0881031297652986,0,1,0.5903410911560059,7
4062,4062,{E992FDE9-BDB5-4B57-B9AC-B83389AB1D6E},2020-08-30 00:00:00,"It was in our house, crawling on my  husband's arm. He hit it off and then stomped on it.",0,"Thanks for the submission. That is a Urocerus wood wasp, also known as a horntail sawfly.",2020-08-30,47.717025,-117.464503,0.347826086956522,0.0569717656961976,0.320773632317212,0,0,0.8977296948432922,8
4069,4069,{E9C14036-DE2C-43AB-8BF8-E15D7C6F1B35},2020-08-17 00:00:00,Found this Asian hornet in a bucket filled with water. It was dead when I found it.,0,Thanks for the submission. That is a Carrion beetle from the Nicrophorus family.,2020-08-18,47.829886,-122.11427,0.324110671936759,0.0722246110527784,0.0139399294536695,0,0,0.773679256439209,8
4070,4070,{E9D2A0D9-2575-47D2-B94A-2A4B63A38319},2020-07-21 00:00:00,"We found this at my work and had trapped it in between a window and screen. It was about 2"" long and had a big stinger stingers couple millimetres long, it also had Black and yellow stripes along its body.",0,That's a female horntail. Help her get outside. Please don't kill her.,2020-07-22,47.441921,-121.747525,0.806324110671937,0.606721915019572,0.197504343639535,1,1,0.6108691096305847,7
4074,4074,{EA326EFA-DC6F-4236-9B2A-71AF1D35702D},2020-09-02 00:00:00, ,0,Thanks for the submission. That is the great golden digger wasp.,2020-09-03,48.23107,-122.40175,0.0,0.0,0.214512772944444,0,0,0.470104455947876,9
4088,4088,{EB82514B-FCDB-458C-BE06-0EFFAF878366},2020-07-02 00:00:00,I saw this insect floating in my kid’s pool. It’s larger than a quarter and next to a frisbee for scale.,0,That is a cicada!,2020-07-02,48.105185,-123.443025,0.407114624505929,0.147363940681873,0.0607961951903323,0,0,0.5787718296051025,7
4090,4090,{EB9895A6-EA2E-42A8-B8AE-4925641504DD},2020-08-10 00:00:00,We saw this around our yard. Only 1 and just one time. I got a good look at it but couldn’t get a good photo. The wings were big and almost brown in color. It was almost 2Inches long.,0,Thanks for the submission. That looks like a female Siricid sawfly.,2020-08-16,48.011064,-122.106067,0.719367588932806,0.223725558494462,0.0611958289754806,1,1,0.5770856738090515,8
4093,4093,{EBD3B92C-8D02-4C38-A7F9-48B21683BD3B},2020-08-12 00:00:00,It's really big and has been digging holes into the ground,0,Thanks for the submission. That is a Golden digger wasp. ,2020-08-12,48.420608,-122.384699,0.225296442687747,0.0939498213660201,0.119243726191872,0,1,0.5779018402099609,8
4095,4095,{EBE1A357-9859-4402-A0C5-18A1B42DF0BD},2020-05-19 00:00:00,Pretty sure yellow jacket but better safe than sorry - have it trapped in some Tupperware.,0,You are correct! Nice close up.,2020-05-19,48.758247,-122.467509,0.351778656126482,0.205505371697275,0.0590019486847596,1,0,0.430599182844162,5
4096,4096,{EBF8F914-1D6C-4759-A855-66AB6F59535A},2020-08-14 00:00:00, ,0,"Thanks for the submission. That looks like a moth; either a clearwing hornet mimic, or a Scoliid.",2020-08-14,45.692328,-121.881868,0.0,0.0,0.0026175349479308,0,0,0.575819705040699,8
4097,4097,{EBFE8D2B-4C0A-40B4-8824-A2F8DA673BBB},2020-07-20 00:00:00,First sighting was last night,0,Golden digger wasp.,2020-07-20,47.648854,-122.402014,0.110671936758893,0.0697188744262187,0.000561768907652,0,0,0.5673096179962158,7
4100,4100,{EC762DB9-A632-4C0D-9EF3-C06E2354ADDF},2020-07-01 00:00:00,Insect was dead in our grass when my 4-year-old son found it.,0,Thanks for the submission. That is a ten lined June bug beetle.,2020-07-28,47.724368,-122.179778,0.237154150197628,0.109543678468969,0.123985270275923,0,0,0.5655171275138855,7
4101,4101,{EC973A0B-F285-4B0E-B788-D9956365EDD3},2020-07-02 00:00:00,Hornet is massive with an orange-red color on its lower half. It is approximately 1-1.5 inches long with a massive wingspan,0,Western cicada killer. Okay to release! ,2020-07-02,47.514864,-120.478976,0.482213438735178,0.143485565427195,0.0985426022997832,1,1,0.4445435404777527,7
4103,4103,{ECA182CA-96A9-4370-934C-462FA66B5736},2020-07-11 00:00:00,I have it see video,0,"That's a harmless, ten lined June bug beetle. Please let it go.",2020-07-12,47.572406,-121.929017,0.0711462450592885,0.0370349708290102,0.183103499556884,0,0,0.575819705040699,7
4105,4105,{ECB890B2-6230-437F-AC3D-D1E018AF344B},2020-05-02 00:00:00,Very large hairless legs,0,"This is a bee. The legs are actually covered in pollen, making them appear large and hairless. Clearly an effective pollinator!",2020-05-02,47.010366,-122.857981,0.0909090909090909,0.008950668699756,0.60694192518896,0,0,0.5925082564353943,5
4106,4106,{ECF9BCEF-BEFB-41E8-B9BD-E6A8CE7AAB68},2020-09-03 00:00:00,"I have Moroccan Mint that honey bees are all over entire summer. I went outside and saw this massive bee/hornet. It was on the mint, but then would also chase the other honey bees aggressively. After I took these pictures, another one showed up and they",0,Thanks for the submission. That is a golden digger wasp.,2020-09-03,47.07279,-123.26789,0.996047430830039,0.371248381818521,0.0211385907588431,0,0,0.470084547996521,9
4107,4107,{ECFA756C-F9EC-49D3-B7B1-5D83F51318D2},2020-09-02 00:00:00,This bee flew out of blackberry bushes and it was so large!,0,Thanks for the submission. That is the great golden digger wasp.,2020-09-02,47.68784,-122.269124,0.229249011857707,0.0448750197503629,0.180728510763216,1,0,0.550331175327301,9
4108,4108,{ED08D48A-E29E-43F2-8A16-626AE58E6F41},2020-08-21 00:00:00,very orange,0,Thanks for the submission. That is the great golden digger wasp.,2020-08-21,47.629368,-122.612475,0.0395256916996047,0.0194309231393839,0.0391123290190274,0,0,0.5645695924758911,8
4110,4110,{ED26F6FE-16AD-4B08-8F52-B1390309A3EC},2020-09-13 00:00:00,"Never seen a wasp that looks like this, wanted to check it out.",0,Thanks for the submission. That is the great golden digger wasp! Beneficial pollinator.,2020-09-13,48.195139,-122.12287,0.245059288537549,0.0937038784660338,0.167681514046212,0,0,0.4190704524517059,9
4112,4112,{ED3E3956-5F89-4F58-BADB-B1560B5D245A},2020-10-16 00:00:00,"Very large, huge stinger. Found dead in our garage.",0,"Thanks for the submission. That is a wood wasp, or horntail sawfly.",2020-10-16,47.87658,-121.979448,0.197628458498024,0.0755885598901195,0.140400080200477,0,1,0.7141305208206177,10
4114,4114,{ED733501-609F-4568-B8A9-9403C09C05D2},2020-09-18 00:00:00,"I bagged this hornet on September 16, 2020",0,"Thanks for the submission. That is a horntail sawfly, otherwise known as a wood wasp in the Urocerus genus.",2020-09-18,47.012608,-122.995176,0.162055335968379,0.147340605349724,0.0757598814209379,0,0,0.2000000923871994,9
4120,4120,{EDF2E1AA-F473-40A2-BC68-FE678EBBEE51},2020-07-04 00:00:00,We’ve seen 3 that look just like this one,0,That's a western cicada killer.,2020-07-04,47.4263,-119.27844,0.158102766798419,0.0899940567080655,0.091583099320502,0,0,0.6650199294090271,7
4121,4121,{EDFDA3EE-859C-41F7-A94B-7E41F13F5ABF},2020-09-03 00:00:00,Flew in patio door at nursing facility,0,Thanks for the submission. That is the beneficial golden digger wasp.,2020-09-03,47.651314,-117.406853,0.146245059288538,0.099484857270842,0.104231664655971,0,0,0.7061907649040222,9
4123,4123,{EE417FED-916D-48E8-A298-AE10009E6282},2020-09-03 00:00:00,"We kept our distance as it was huge. It landed on a blade of tall grass near us, and left shortly after. We were at Anderson Point campground at Baker Lake. At the time we didn't have service to verify the species..",0,Thanks for the submission. That is a Robber fly!,2020-10-04,48.661655,-121.673291,0.845849802371541,0.487990868475764,0.0200210522820581,0,1,0.7712599039077759,10
4128,4128,{EE81A245-AB93-4C36-A117-E33AAC8DDAAC},2020-10-01 00:00:00,Weird bug. Long stinger,0,"Thanks for your submission. This is a native species of woodwasp, Urocerus californicus. They are not pests and are not dangerous.",2020-10-01,47.608865,-122.6399,0.0869565217391304,0.0527352018435272,0.158408413384758,0,0,0.8542061448097229,10
4132,4132,{EEAF7538-EF80-42AD-9DFD-0ECDE3926053},2020-08-15 00:00:00,Seen on the Hibox mountain summit.  Located in center of photo.  Unfortunately I wasn't able to take a better picture before it flew off.  It appears black and yellow in the photo but it had black and orange stripes as I saw it.  There were many flies an,0,Thanks for the submission. That looks like a wood wasp. They can be large.,2020-08-16,47.43178,-121.30065,1.0,0.658818103431336,0.146278503186102,1,0,0.2444482445716858,8
4135,4135,{EF1D664F-F908-4086-95C2-6C3B1A93FCB2},2019-06-16 00:00:00,"Saw this big bee on my back deck, tried to look it up but I couldn't find a match.  Very large and in my entire life I have not seen one like this in Washington state. Thank you.",0,"This is a native sawfly, Cimbex americana or Cimbex pacifica. Generally harmless, although thy can give a bite (no sting).",2020-04-07,47.766765,-122.552735,0.699604743083004,0.228137014608055,0.246840635955723,0,1,0.837393045425415,4
4137,4137,{EF4615BB-FAB4-4C8B-BBA0-300D2B28441C},2020-08-29 00:00:00,A very large hornet!,0,"Thanks for the submission. That is a wood wasp, or horntail sawfly.",2020-08-29,47.883389,-122.143506,0.075098814229249,0.0229555917953799,0.17048667665559,0,0,0.3793793320655823,8
4142,4142,{EF597686-79C4-49ED-9CAA-6622B3429E1E},2020-09-29 00:00:00,"Seen flying from flower to flower in backyard, for reference flowers in photos are approx 0.3 inch diameter",0,Thanks for the submission. That is the Great golden digger wasp.,2020-09-29,47.807382,-122.249685,0.41897233201581,0.129394373170771,0.0394449076330948,0,1,0.6647115349769592,9
4143,4143,{EF5C101E-8AD5-4BF4-AFA1-10DC76CB083A},2020-08-05 00:00:00,"Big hornet many yellow lines, 1,5”, fat, big front legs",0,Thanks for the submission. That is a ten lined June bug beetle.,2020-08-05,47.480575,-122.349165,0.213438735177866,0.180932928802205,0.297842021152169,1,1,0.5488952398300171,8
4148,4148,{EF96CDC1-7424-4135-9FBA-E896FB6D6553},2020-08-18 00:00:00,"clear and warm humid day,  at 0930 I saw it fly and land on the play set in my back yard.",0,Thanks for the submission. That is a horntail sawfly wasp.,2020-08-18,47.819063,-117.402744,0.347826086956522,0.253767303272155,0.136789010308417,0,0,0.6139065623283386,8
4149,4149,{EFA01A4D-0368-46EA-9532-9FE6CE7B46EE},2020-08-29 00:00:00,Photo shows the wasp (I think) on a plum passion hydrangea flower,0,Thanks for the submission. That is a great golden digger wasp.,2020-08-29,47.637918,-122.400079,0.25296442687747,0.0970929958305802,0.275780641598393,0,0,0.9490704536437988,8
4150,4150,{EFB5028D-179D-4FD0-BD57-9919FD2255EE},2020-08-02 00:00:00,"Found dead in our wood pile.  Wood pile is two weeks old and while moving the pile to stack it, this guy was found dead on top of a piece of wood. Hornet is intact, and I find it hard to believe that it would have been moved with the pile.",0,"Thanks for the submission. That is a female, horntail sawfly. Please don't kill them.",2020-08-02,47.474462,-122.578644,0.940711462450593,0.816373123721002,0.108790828418852,0,0,0.6313644051551819,8
4151,4151,{EFB94730-2810-4BBB-A708-66AAA805E857},2020-04-09 00:00:00,i read the article on them about a week ago and noticed these abnormally big looking bees outside my window and made me curious because they were messing around with the small looking hives i have seen before that are usually around houses. i did not not,0,"Polistes dominula, a paper wasp!",2020-04-09,47.005477,-122.919675,1.0,0.0850920972344935,0.106192267865023,0,1,0.4648734331130981,4
4152,4152,{EFC21AD5-262B-4CDB-AA47-C761234A2BC1},2020-07-29 00:00:00,"We live on the north side of Spokane, WA and this was in our backyard last night flying around my fiance. He was lucky enough to have killed it! It is HUGE! Please feel free to contact me with any questions or information. We are curious to find out what",0,"Thanks for the submission. That is a female horntail sawfly. It isn't necessary to kill them, as scary as they may appear.",2020-07-29,47.693445,-117.4336,1.0,0.111537088198434,0.138481806789089,0,0,0.6234438419342041,7
4153,4153,{EFD224E5-8AF6-4EF5-AF87-8874D093307D},2020-10-08 00:00:00, ,0,Thanks for the submission. That is a wood wasp.,2020-10-13,48.494598,-122.669236,0.0,0.0,0.214532060096103,0,0,0.3431265652179718,10
4154,4154,{EFE48AA0-0988-4CE8-8519-F736FD60CD78},2020-10-06 00:00:00,Not sure what this is?,0,Thanks for the submission. That is a bald faced hornet.,2020-10-06,47.674545,-122.302765,0.08300395256917,0.0189843621689723,0.0002129054543862,0,0,0.545170783996582,10
4158,4158,{F02E3824-67E1-4FEE-A48D-174A1C5A9CE8},2020-08-03 00:00:00,Insect trapped between screen and window and later released as didn’t think it was Asian Giant Hornet.,0,Thanks for the submission. That looks like a bald faced hornet.,2020-08-13,47.696911,-122.314403,0.399209486166008,0.0218512340095855,0.038921390324275,0,0,0.2445045709609985,8
4159,4159,{F0642335-3D11-4537-9A87-BD1A7EAE7C7E},2020-05-15 00:00:00,"On May 15, we found two dead honey bees on the front porch.  Their heads had been removed and were lying nearby.  Attached is a picture of one of the bees.  While we haven't seen any giant hornets, we found the dead bees odd and concerning.  We are prepa",0,"This is not a honeybee, but a native bumblebee. Some bird species eat the insides of bees and leave them decapitated like this. Thanks for paying attention!",2020-05-18,48.037585,-123.04359,1.0,0.0648450559625752,0.200284898480654,0,1,0.5721317529678345,5
4164,4164,{F0AB9FB7-8F17-4995-B73C-DC3B86EFF546},2020-09-21 00:00:00,We have it captured in a jar and we have no clue what it is.,0,Thanks for the submission. That is a Robber fly. It mimics bees.,2020-09-21,48.42374,-122.614829,0.233201581027668,0.0571798457250202,0.234990644473231,1,0,0.5846604704856873,9
